date,home_team,away_team,home_score,away_score,boxscore_url
2021-08-10,Los Angeles Angels,Toronto Blue Jays,0,4,https://www.baseball-reference.com/boxes/ANA/ANA202108102.shtml
2021-08-10,Atlanta Braves,Cincinnati Reds,3,2,https://www.baseball-reference.com/boxes/ATL/ATL202108100.shtml
2021-08-10,Baltimore Orioles,Detroit Tigers,4,9,https://www.baseball-reference.com/boxes/BAL/BAL202108100.shtml
2021-08-10,Boston Red Sox,Tampa Bay Rays,4,8,https://www.baseball-reference.com/boxes/BOS/BOS202108100.shtml
2021-08-10,Chicago Cubs,Milwaukee Brewers,2,4,https://www.baseball-reference.com/boxes/CHN/CHN202108101.shtml
2021-08-10,Chicago Cubs,Milwaukee Brewers,3,6,https://www.baseball-reference.com/boxes/CHN/CHN202108102.shtml
2021-08-10,Cleveland Indians,Oakland Athletics,3,4,https://www.baseball-reference.com/boxes/CLE/CLE202108100.shtml
2021-08-10,Houston Astros,Colorado Rockies,5,0,https://www.baseball-reference.com/boxes/HOU/HOU202108100.shtml
2021-08-10,Kansas City Royals,New York Yankees,8,4,https://www.baseball-reference.com/boxes/KCA/KCA202108100.shtml
2021-08-10,Minnesota Twins,Chicago White Sox,4,3,https://www.baseball-reference.com/boxes/MIN/MIN202108100.shtml
2021-08-10,New York Mets,Washington Nationals,8,7,https://www.baseball-reference.com/boxes/NYN/NYN202108100.shtml
2021-08-10,Philadelphia Phillies,Los Angeles Dodgers,0,5,https://www.baseball-reference.com/boxes/PHI/PHI202108100.shtml
2021-08-10,Pittsburgh Pirates,St. Louis Cardinals,1,4,https://www.baseball-reference.com/boxes/PIT/PIT202108100.shtml
2021-08-10,San Diego Padres,Miami Marlins,6,5,https://www.baseball-reference.com/boxes/SDN/SDN202108100.shtml
2021-08-10,Seattle Mariners,Texas Rangers,4,5,https://www.baseball-reference.com/boxes/SEA/SEA202108100.shtml
2021-08-10,San Francisco Giants,Arizona D'Backs,8,7,https://www.baseball-reference.com/boxes/SFN/SFN202108100.shtml
2021-08-11,Los Angeles Angels,Toronto Blue Jays,2,10,https://www.baseball-reference.com/boxes/ANA/ANA202108110.shtml
2021-08-11,Atlanta Braves,Cincinnati Reds,8,6,https://www.baseball-reference.com/boxes/ATL/ATL202108110.shtml
2021-08-11,Baltimore Orioles,Detroit Tigers,2,5,https://www.baseball-reference.com/boxes/BAL/BAL202108110.shtml
2021-08-11,Boston Red Sox,Tampa Bay Rays,20,8,https://www.baseball-reference.com/boxes/BOS/BOS202108110.shtml
2021-08-11,Chicago Cubs,Milwaukee Brewers,0,10,https://www.baseball-reference.com/boxes/CHN/CHN202108110.shtml
2021-08-11,Cleveland Indians,Oakland Athletics,3,6,https://www.baseball-reference.com/boxes/CLE/CLE202108110.shtml
2021-08-11,Houston Astros,Colorado Rockies,5,1,https://www.baseball-reference.com/boxes/HOU/HOU202108110.shtml
2021-08-11,Kansas City Royals,New York Yankees,2,5,https://www.baseball-reference.com/boxes/KCA/KCA202108110.shtml
2021-08-11,Minnesota Twins,Chicago White Sox,1,0,https://www.baseball-reference.com/boxes/MIN/MIN202108110.shtml
2021-08-11,Philadelphia Phillies,Los Angeles Dodgers,2,8,https://www.baseball-reference.com/boxes/PHI/PHI202108110.shtml
2021-08-11,Pittsburgh Pirates,St. Louis Cardinals,0,4,https://www.baseball-reference.com/boxes/PIT/PIT202108110.shtml
2021-08-11,San Diego Padres,Miami Marlins,0,7,https://www.baseball-reference.com/boxes/SDN/SDN202108110.shtml
2021-08-11,Seattle Mariners,Texas Rangers,2,1,https://www.baseball-reference.com/boxes/SEA/SEA202108110.shtml
2021-08-11,San Francisco Giants,Arizona D'Backs,7,2,https://www.baseball-reference.com/boxes/SFN/SFN202108110.shtml
2021-08-12,Los Angeles Angels,Toronto Blue Jays,6,3,https://www.baseball-reference.com/boxes/ANA/ANA202108120.shtml
2021-08-12,Arizona D'Backs,San Diego Padres,12,3,https://www.baseball-reference.com/boxes/ARI/ARI202108120.shtml
2021-08-12,Atlanta Braves,Cincinnati Reds,3,12,https://www.baseball-reference.com/boxes/ATL/ATL202108120.shtml
2021-08-12,Baltimore Orioles,Detroit Tigers,4,6,https://www.baseball-reference.com/boxes/BAL/BAL202108120.shtml
2021-08-12,Boston Red Sox,Tampa Bay Rays,1,8,https://www.baseball-reference.com/boxes/BOS/BOS202108120.shtml
2021-08-12,Chicago White Sox,New York Yankees,9,8,https://www.baseball-reference.com/boxes/CHA/CHA202108120.shtml
2021-08-12,Chicago Cubs,Milwaukee Brewers,4,17,https://www.baseball-reference.com/boxes/CHN/CHN202108120.shtml
2021-08-12,Cleveland Indians,Oakland Athletics,0,17,https://www.baseball-reference.com/boxes/CLE/CLE202108120.shtml
2021-08-12,New York Mets,Washington Nationals,4,1,https://www.baseball-reference.com/boxes/NYN/NYN202108121.shtml
2021-08-12,New York Mets,Washington Nationals,5,4,https://www.baseball-reference.com/boxes/NYN/NYN202108122.shtml
2021-08-12,Philadelphia Phillies,Los Angeles Dodgers,2,1,https://www.baseball-reference.com/boxes/PHI/PHI202108120.shtml
2021-08-12,Pittsburgh Pirates,St. Louis Cardinals,6,7,https://www.baseball-reference.com/boxes/PIT/PIT202108120.shtml
2021-08-12,Seattle Mariners,Texas Rangers,3,1,https://www.baseball-reference.com/boxes/SEA/SEA202108120.shtml
2021-08-12,San Francisco Giants,Colorado Rockies,7,0,https://www.baseball-reference.com/boxes/SFN/SFN202108120.shtml
2021-08-13,Los Angeles Angels,Houston Astros,1,4,https://www.baseball-reference.com/boxes/ANA/ANA202108130.shtml
2021-08-13,Arizona D'Backs,San Diego Padres,3,2,https://www.baseball-reference.com/boxes/ARI/ARI202108130.shtml
2021-08-13,Boston Red Sox,Baltimore Orioles,8,1,https://www.baseball-reference.com/boxes/BOS/BOS202108130.shtml
2021-08-13,Detroit Tigers,Cleveland Indians,4,7,https://www.baseball-reference.com/boxes/DET/DET202108130.shtml
2021-08-13,Kansas City Royals,St. Louis Cardinals,0,6,https://www.baseball-reference.com/boxes/KCA/KCA202108130.shtml
2021-08-13,Miami Marlins,Chicago Cubs,14,10,https://www.baseball-reference.com/boxes/MIA/MIA202108130.shtml
2021-08-13,Minnesota Twins,Tampa Bay Rays,4,10,https://www.baseball-reference.com/boxes/MIN/MIN202108130.shtml
2021-08-13,New York Mets,Los Angeles Dodgers,5,6,https://www.baseball-reference.com/boxes/NYN/NYN202108130.shtml
2021-08-13,Philadelphia Phillies,Cincinnati Reds,1,6,https://www.baseball-reference.com/boxes/PHI/PHI202108130.shtml
2021-08-13,Seattle Mariners,Toronto Blue Jays,3,2,https://www.baseball-reference.com/boxes/SEA/SEA202108130.shtml
2021-08-13,San Francisco Giants,Colorado Rockies,5,4,https://www.baseball-reference.com/boxes/SFN/SFN202108130.shtml
2021-08-13,Texas Rangers,Oakland Athletics,8,6,https://www.baseball-reference.com/boxes/TEX/TEX202108130.shtml
2021-08-13,Washington Nationals,Atlanta Braves,2,4,https://www.baseball-reference.com/boxes/WAS/WAS202108130.shtml
2021-08-14,Los Angeles Angels,Houston Astros,2,8,https://www.baseball-reference.com/boxes/ANA/ANA202108140.shtml
2021-08-14,Arizona D'Backs,San Diego Padres,7,0,https://www.baseball-reference.com/boxes/ARI/ARI202108140.shtml
2021-08-14,Boston Red Sox,Baltimore Orioles,16,2,https://www.baseball-reference.com/boxes/BOS/BOS202108140.shtml
2021-08-14,Chicago White Sox,New York Yankees,5,7,https://www.baseball-reference.com/boxes/CHA/CHA202108140.shtml
2021-08-14,Detroit Tigers,Cleveland Indians,6,4,https://www.baseball-reference.com/boxes/DET/DET202108140.shtml
2021-08-14,Kansas City Royals,St. Louis Cardinals,4,9,https://www.baseball-reference.com/boxes/KCA/KCA202108140.shtml
2021-08-14,Miami Marlins,Chicago Cubs,5,4,https://www.baseball-reference.com/boxes/MIA/MIA202108140.shtml
2021-08-14,Minnesota Twins,Tampa Bay Rays,12,0,https://www.baseball-reference.com/boxes/MIN/MIN202108140.shtml
2021-08-14,New York Mets,Los Angeles Dodgers,1,2,https://www.baseball-reference.com/boxes/NYN/NYN202108140.shtml
2021-08-14,Philadelphia Phillies,Cincinnati Reds,6,1,https://www.baseball-reference.com/boxes/PHI/PHI202108140.shtml
2021-08-14,Pittsburgh Pirates,Milwaukee Brewers,14,4,https://www.baseball-reference.com/boxes/PIT/PIT202108141.shtml
2021-08-14,Pittsburgh Pirates,Milwaukee Brewers,0,6,https://www.baseball-reference.com/boxes/PIT/PIT202108142.shtml
2021-08-14,Seattle Mariners,Toronto Blue Jays,9,3,https://www.baseball-reference.com/boxes/SEA/SEA202108140.shtml
2021-08-14,San Francisco Giants,Colorado Rockies,1,4,https://www.baseball-reference.com/boxes/SFN/SFN202108140.shtml
2021-08-14,Texas Rangers,Oakland Athletics,3,8,https://www.baseball-reference.com/boxes/TEX/TEX202108140.shtml
2021-08-14,Washington Nationals,Atlanta Braves,2,12,https://www.baseball-reference.com/boxes/WAS/WAS202108140.shtml
2021-08-15,Los Angeles Angels,Houston Astros,3,1,https://www.baseball-reference.com/boxes/ANA/ANA202108150.shtml
2021-08-15,Arizona D'Backs,San Diego Padres,2,8,https://www.baseball-reference.com/boxes/ARI/ARI202108150.shtml
2021-08-15,Boston Red Sox,Baltimore Orioles,6,2,https://www.baseball-reference.com/boxes/BOS/BOS202108150.shtml
2021-08-15,Chicago White Sox,New York Yankees,3,5,https://www.baseball-reference.com/boxes/CHA/CHA202108150.shtml
2021-08-15,Detroit Tigers,Cleveland Indians,0,11,https://www.baseball-reference.com/boxes/DET/DET202108150.shtml
2021-08-15,Kansas City Royals,St. Louis Cardinals,2,7,https://www.baseball-reference.com/boxes/KCA/KCA202108150.shtml
2021-08-15,Miami Marlins,Chicago Cubs,4,1,https://www.baseball-reference.com/boxes/MIA/MIA202108150.shtml
2021-08-15,Minnesota Twins,Tampa Bay Rays,5,4,https://www.baseball-reference.com/boxes/MIN/MIN202108150.shtml
2021-08-15,New York Mets,Los Angeles Dodgers,4,14,https://www.baseball-reference.com/boxes/NYN/NYN202108150.shtml
2021-08-15,Philadelphia Phillies,Cincinnati Reds,4,7,https://www.baseball-reference.com/boxes/PHI/PHI202108150.shtml
2021-08-15,Pittsburgh Pirates,Milwaukee Brewers,1,2,https://www.baseball-reference.com/boxes/PIT/PIT202108150.shtml
2021-08-15,Seattle Mariners,Toronto Blue Jays,3,8,https://www.baseball-reference.com/boxes/SEA/SEA202108150.shtml
2021-08-15,San Francisco Giants,Colorado Rockies,5,2,https://www.baseball-reference.com/boxes/SFN/SFN202108150.shtml
2021-08-15,Texas Rangers,Oakland Athletics,7,4,https://www.baseball-reference.com/boxes/TEX/TEX202108150.shtml
2021-08-15,Washington Nationals,Atlanta Braves,5,6,https://www.baseball-reference.com/boxes/WAS/WAS202108150.shtml
2021-08-16,Chicago White Sox,Oakland Athletics,5,2,https://www.baseball-reference.com/boxes/CHA/CHA202108160.shtml
2021-08-16,Cincinnati Reds,Chicago Cubs,14,5,https://www.baseball-reference.com/boxes/CIN/CIN202108160.shtml
2021-08-16,Colorado Rockies,San Diego Padres,6,5,https://www.baseball-reference.com/boxes/COL/COL202108160.shtml
2021-08-16,Kansas City Royals,Houston Astros,7,6,https://www.baseball-reference.com/boxes/KCA/KCA202108160.shtml
2021-08-16,Los Angeles Dodgers,Pittsburgh Pirates,2,1,https://www.baseball-reference.com/boxes/LAN/LAN202108160.shtml
2021-08-16,Miami Marlins,Atlanta Braves,2,12,https://www.baseball-reference.com/boxes/MIA/MIA202108160.shtml
2021-08-16,Minnesota Twins,Cleveland Indians,5,4,https://www.baseball-reference.com/boxes/MIN/MIN202108160.shtml
2021-08-16,New York Yankees,Los Angeles Angels,2,1,https://www.baseball-reference.com/boxes/NYA/NYA202108160.shtml
2021-08-16,San Francisco Giants,New York Mets,7,5,https://www.baseball-reference.com/boxes/SFN/SFN202108160.shtml
2021-08-16,Tampa Bay Rays,Baltimore Orioles,9,2,https://www.baseball-reference.com/boxes/TBA/TBA202108160.shtml
2021-08-17,Arizona D'Backs,Philadelphia Phillies,3,2,https://www.baseball-reference.com/boxes/ARI/ARI202108170.shtml
2021-08-17,Chicago White Sox,Oakland Athletics,9,0,https://www.baseball-reference.com/boxes/CHA/CHA202108170.shtml
2021-08-17,Cincinnati Reds,Chicago Cubs,1,2,https://www.baseball-reference.com/boxes/CIN/CIN202108170.shtml
2021-08-17,Colorado Rockies,San Diego Padres,7,3,https://www.baseball-reference.com/boxes/COL/COL202108170.shtml
2021-08-17,Detroit Tigers,Los Angeles Angels,2,8,https://www.baseball-reference.com/boxes/DET/DET202108170.shtml
2021-08-17,Kansas City Royals,Houston Astros,3,1,https://www.baseball-reference.com/boxes/KCA/KCA202108170.shtml
2021-08-17,Los Angeles Dodgers,Pittsburgh Pirates,4,3,https://www.baseball-reference.com/boxes/LAN/LAN202108170.shtml
2021-08-17,Miami Marlins,Atlanta Braves,0,2,https://www.baseball-reference.com/boxes/MIA/MIA202108170.shtml
2021-08-17,Minnesota Twins,Cleveland Indians,1,3,https://www.baseball-reference.com/boxes/MIN/MIN202108170.shtml
2021-08-17,New York Yankees,Boston Red Sox,5,3,https://www.baseball-reference.com/boxes/NYA/NYA202108171.shtml
2021-08-17,New York Yankees,Boston Red Sox,2,0,https://www.baseball-reference.com/boxes/NYA/NYA202108172.shtml
2021-08-17,San Francisco Giants,New York Mets,3,2,https://www.baseball-reference.com/boxes/SFN/SFN202108170.shtml
2021-08-17,St. Louis Cardinals,Milwaukee Brewers,0,2,https://www.baseball-reference.com/boxes/SLN/SLN202108170.shtml
2021-08-17,Tampa Bay Rays,Baltimore Orioles,10,0,https://www.baseball-reference.com/boxes/TBA/TBA202108170.shtml
2021-08-17,Texas Rangers,Seattle Mariners,1,3,https://www.baseball-reference.com/boxes/TEX/TEX202108170.shtml
2021-08-17,Washington Nationals,Toronto Blue Jays,12,6,https://www.baseball-reference.com/boxes/WAS/WAS202108170.shtml
2021-08-18,Arizona D'Backs,Philadelphia Phillies,4,2,https://www.baseball-reference.com/boxes/ARI/ARI202108180.shtml
2021-08-18,Chicago White Sox,Oakland Athletics,3,2,https://www.baseball-reference.com/boxes/CHA/CHA202108180.shtml
2021-08-18,Cincinnati Reds,Chicago Cubs,1,7,https://www.baseball-reference.com/boxes/CIN/CIN202108180.shtml
2021-08-18,Colorado Rockies,San Diego Padres,7,5,https://www.baseball-reference.com/boxes/COL/COL202108180.shtml
2021-08-18,Detroit Tigers,Los Angeles Angels,1,3,https://www.baseball-reference.com/boxes/DET/DET202108180.shtml
2021-08-18,Kansas City Royals,Houston Astros,3,2,https://www.baseball-reference.com/boxes/KCA/KCA202108180.shtml
2021-08-18,Los Angeles Dodgers,Pittsburgh Pirates,9,0,https://www.baseball-reference.com/boxes/LAN/LAN202108180.shtml
2021-08-18,Miami Marlins,Atlanta Braves,9,11,https://www.baseball-reference.com/boxes/MIA/MIA202108180.shtml
2021-08-18,Minnesota Twins,Cleveland Indians,8,7,https://www.baseball-reference.com/boxes/MIN/MIN202108180.shtml
2021-08-18,New York Yankees,Boston Red Sox,5,2,https://www.baseball-reference.com/boxes/NYA/NYA202108180.shtml
2021-08-18,San Francisco Giants,New York Mets,2,6,https://www.baseball-reference.com/boxes/SFN/SFN202108180.shtml
2021-08-18,St. Louis Cardinals,Milwaukee Brewers,4,6,https://www.baseball-reference.com/boxes/SLN/SLN202108180.shtml
2021-08-18,Tampa Bay Rays,Baltimore Orioles,8,4,https://www.baseball-reference.com/boxes/TBA/TBA202108180.shtml
2021-08-18,Texas Rangers,Seattle Mariners,1,3,https://www.baseball-reference.com/boxes/TEX/TEX202108180.shtml
2021-08-18,Washington Nationals,Toronto Blue Jays,8,5,https://www.baseball-reference.com/boxes/WAS/WAS202108180.shtml
2021-08-19,Arizona D'Backs,Philadelphia Phillies,6,2,https://www.baseball-reference.com/boxes/ARI/ARI202108190.shtml
2021-08-19,Chicago White Sox,Oakland Athletics,4,5,https://www.baseball-reference.com/boxes/CHA/CHA202108190.shtml
2021-08-19,Cincinnati Reds,Miami Marlins,6,1,https://www.baseball-reference.com/boxes/CIN/CIN202108190.shtml
2021-08-19,Detroit Tigers,Los Angeles Angels,10,13,https://www.baseball-reference.com/boxes/DET/DET202108190.shtml
2021-08-19,Kansas City Royals,Houston Astros,3,6,https://www.baseball-reference.com/boxes/KCA/KCA202108190.shtml
2021-08-19,Los Angeles Dodgers,New York Mets,4,1,https://www.baseball-reference.com/boxes/LAN/LAN202108190.shtml
2021-08-19,New York Yankees,Minnesota Twins,7,5,https://www.baseball-reference.com/boxes/NYA/NYA202108190.shtml
2021-08-19,St. Louis Cardinals,Milwaukee Brewers,8,4,https://www.baseball-reference.com/boxes/SLN/SLN202108190.shtml
2021-08-19,Tampa Bay Rays,Baltimore Orioles,7,2,https://www.baseball-reference.com/boxes/TBA/TBA202108190.shtml
2021-08-19,Texas Rangers,Seattle Mariners,8,9,https://www.baseball-reference.com/boxes/TEX/TEX202108190.shtml
2021-08-20,Baltimore Orioles,Atlanta Braves,0,3,https://www.baseball-reference.com/boxes/BAL/BAL202108200.shtml
2021-08-20,Boston Red Sox,Texas Rangers,6,0,https://www.baseball-reference.com/boxes/BOS/BOS202108200.shtml
2021-08-20,Chicago Cubs,Kansas City Royals,2,6,https://www.baseball-reference.com/boxes/CHN/CHN202108200.shtml
2021-08-20,Cincinnati Reds,Miami Marlins,5,3,https://www.baseball-reference.com/boxes/CIN/CIN202108200.shtml
2021-08-20,Cleveland Indians,Los Angeles Angels,9,1,https://www.baseball-reference.com/boxes/CLE/CLE202108200.shtml
2021-08-20,Colorado Rockies,Arizona D'Backs,9,4,https://www.baseball-reference.com/boxes/COL/COL202108200.shtml
2021-08-20,Houston Astros,Seattle Mariners,12,3,https://www.baseball-reference.com/boxes/HOU/HOU202108200.shtml
2021-08-20,Los Angeles Dodgers,New York Mets,3,2,https://www.baseball-reference.com/boxes/LAN/LAN202108200.shtml
2021-08-20,Milwaukee Brewers,Washington Nationals,1,4,https://www.baseball-reference.com/boxes/MIL/MIL202108200.shtml
2021-08-20,New York Yankees,Minnesota Twins,10,2,https://www.baseball-reference.com/boxes/NYA/NYA202108200.shtml
2021-08-20,Oakland Athletics,San Francisco Giants,4,1,https://www.baseball-reference.com/boxes/OAK/OAK202108200.shtml
2021-08-20,San Diego Padres,Philadelphia Phillies,3,4,https://www.baseball-reference.com/boxes/SDN/SDN202108200.shtml
2021-08-20,St. Louis Cardinals,Pittsburgh Pirates,0,4,https://www.baseball-reference.com/boxes/SLN/SLN202108200.shtml
2021-08-20,Tampa Bay Rays,Chicago White Sox,5,7,https://www.baseball-reference.com/boxes/TBA/TBA202108200.shtml
2021-08-20,Toronto Blue Jays,Detroit Tigers,1,4,https://www.baseball-reference.com/boxes/TOR/TOR202108200.shtml
2021-08-21,Baltimore Orioles,Atlanta Braves,4,5,https://www.baseball-reference.com/boxes/BAL/BAL202108210.shtml
2021-08-21,Boston Red Sox,Texas Rangers,1,10,https://www.baseball-reference.com/boxes/BOS/BOS202108210.shtml
2021-08-21,Chicago Cubs,Kansas City Royals,2,4,https://www.baseball-reference.com/boxes/CHN/CHN202108210.shtml
2021-08-21,Cincinnati Reds,Miami Marlins,7,4,https://www.baseball-reference.com/boxes/CIN/CIN202108210.shtml
2021-08-21,Cleveland Indians,Los Angeles Angels,5,1,https://www.baseball-reference.com/boxes/CLE/CLE202108210.shtml
2021-08-21,Colorado Rockies,Arizona D'Backs,5,2,https://www.baseball-reference.com/boxes/COL/COL202108210.shtml
2021-08-21,Houston Astros,Seattle Mariners,15,1,https://www.baseball-reference.com/boxes/HOU/HOU202108210.shtml
2021-08-21,Los Angeles Dodgers,New York Mets,4,3,https://www.baseball-reference.com/boxes/LAN/LAN202108210.shtml
2021-08-21,Milwaukee Brewers,Washington Nationals,9,6,https://www.baseball-reference.com/boxes/MIL/MIL202108210.shtml
2021-08-21,New York Yankees,Minnesota Twins,7,1,https://www.baseball-reference.com/boxes/NYA/NYA202108210.shtml
2021-08-21,Oakland Athletics,San Francisco Giants,5,6,https://www.baseball-reference.com/boxes/OAK/OAK202108210.shtml
2021-08-21,San Diego Padres,Philadelphia Phillies,4,3,https://www.baseball-reference.com/boxes/SDN/SDN202108210.shtml
2021-08-21,St. Louis Cardinals,Pittsburgh Pirates,4,5,https://www.baseball-reference.com/boxes/SLN/SLN202108210.shtml
